id,guid,question,cevap,explanation,difficulty,category,subcategory
1674,550e8400-e29b-41d4-a716-446655441674,"Jordan Peele, korku türünü sosyal eleştirilerle harmanlayarak benzersiz yapıtlar ortaya koymuştur.",true,"Peele, korkuyu derinlemesine toplumsal temalarla birleştirir.","Zor","Sinema","Yönetmenler"
1675,550e8400-e29b-41d4-a716-446655441675,"Bong Joon-ho, ‘Snowpiercer’ ile sınıf çatışmalarını sinemaya güçlü bir dille yansıtmıştır.",true,"Film, sosyal ve politik temaları çarpıcı şekilde işler.","Zor","Sinema","Filmler"
1676,550e8400-e29b-41d4-a716-446655441676,"Christopher Nolan, ‘Inception’ ile rüya ve gerçek arasındaki sınırları derinlemesine sorgular.",true,"Film, karmaşık anlatım yapısıyla dikkat çeker.","Zor","Sinema","Filmler"
1677,550e8400-e29b-41d4-a716-446655441677,"David Lynch, ‘Mulholland Drive’ ile bilinçaltını ve gerçeküstü ögeleri sinemaya entegre etmiştir.",true,"Film, derin sembolik öğeler içerir.","Zor","Sinema","Filmler"
1678,550e8400-e29b-41d4-a716-446655441678,"The Coen Brothers, sinemada kara mizahı ve ironiyi ustaca kullanır.",true,"Film, kara mizahı etkileyici biçimde yansıtır.","Zor","Sinema","Yönetmenler"
1679,550e8400-e29b-41d4-a716-446655441679,"Paul Thomas Anderson, karakter derinliği ve özgün anlatım teknikleriyle sinema tarihine iz bırakmıştır.",true,"Anderson, sinemada yenilikçi bir üslup geliştirmiştir.","Zor","Sinema","Yönetmenler"
1680,550e8400-e29b-41d4-a716-446655441680,"Martin Scorsese’nin ‘Goodfellas’ı, suç dünyasını gerçekçi bir şekilde gözler önüne serer.",true,"Film, suçun karmaşıklığını derinlemesine işler.","Zor","Sinema","Filmler"
1681,550e8400-e29b-41d4-a716-446655441681,"Christopher Nolan’ın ‘Interstellar’’ı, uzay yolculuğunu ve zaman kavramını felsefi derinlikle işler.",true,"Film, izleyiciyi düşündüren temalar barındırır.","Zor","Sinema","Filmler"
1682,550e8400-e29b-41d4-a716-446655441682,"Ridley Scott’in ‘Gladiator’’ı, epik anlatımı ve tarihi detaylarıyla sinema tarihine damga vurmuştur.",true,"Film, tarihi gerçeklikleri dramatik bir şekilde işler.","Zor","Sinema","Filmler"
1683,550e8400-e29b-41d4-a716-446655441683,"David Lynch, ‘Blue Velvet’ ile gerçeküstü ve gizemli atmosferi sinemaya taşımıştır.",true,"Film, izleyici üzerinde derin etkiler bırakır.","Zor","Sinema","Yönetmenler"
1684,550e8400-e29b-41d4-a716-446655441684,"Spike Lee, ‘Do the Right Thing’ ile toplumsal adaletsizliği çarpıcı bir şekilde ekrana yansıtmıştır.",true,"Film, sosyal ve politik eleştiriler içerir.","Zor","Sinema","Yönetmenler"
1685,550e8400-e29b-41d4-a716-446655441685,"Barry Jenkins, ‘Moonlight’ ile karakter derinliği ve sosyal temaları sinemaya başarıyla entegre etmiştir.",true,"Film, duygusal ve sosyal temaları güçlü bir şekilde işler.","Zor","Sinema","Yönetmenler"
1686,550e8400-e29b-41d4-a716-446655441686,"Christopher Nolan’ın ‘Inception’ filmi, rüya ve gerçek arasındaki sınırları sorgulayan çok katmanlı bir anlatıya sahiptir.",true,"Film, rüya kavramını derinlemesine irdeler.","Çok Zor","Sinema","Filmler"
1687,550e8400-e29b-41d4-a716-446655441687,"David Lynch’in ‘Mulholland Drive’ filmi, bilinçaltı ve gerçeküstü temalarıyla sinema eleştirmenlerini büyülemiştir.",true,"Film, karmaşık anlatımı ve sembolik öğeleriyle öne çıkar.","Çok Zor","Sinema","Filmler"
1688,550e8400-e29b-41d4-a716-446655441688,"Stanley Kubrick’in ‘2001: A Space Odyssey’ filmi, evrensel simgeler ve felsefi derinlik sunar.",true,"Film, sinema dilinde devrim yaratan temalar içerir.","Çok Zor","Sinema","Filmler"
1689,550e8400-e29b-41d4-a716-446655441689,"Quentin Tarantino’nun ‘Reservoir Dogs’’u, anlatım yapısındaki sıra dışı düzenlemeleriyle sinema dilinde devrim yaratmıştır.",true,"Film, kronolojik düzeni sorgulayan yapısıyla dikkat çeker.","Çok Zor","Sinema","Filmler"
1690,550e8400-e29b-41d4-a716-446655441690,"Ang Lee’nin ‘Life of Pi’ filmi, görsel efektlerin ve dramatik anlatımın mükemmel birleşimidir.",true,"Film, hem teknik hem de duygusal açıdan övgüye değerdir.","Çok Zor","Sinema","Filmler"
1691,550e8400-e29b-41d4-a716-446655441691,"Alejandro González Iñárritu’nun ‘Birdman’i, sürekli kesintisiz plan çekimleriyle sinema dünyasında fark yaratmıştır.",true,"Film, tek plan çekimiyle sinema dilinde yenilik sunar.","Çok Zor","Sinema","Yönetmenler"
1692,550e8400-e29b-41d4-a716-446655441692,"Bong Joon-ho’nun ‘Okja’ filmi, hayvan hakları ve kurumsal açgözlülüğü tematik olarak derinlemesine işler.",true,"Film, sosyal ve politik eleştirileri içerir.","Çok Zor","Sinema","Filmler"
1693,550e8400-e29b-41d4-a716-446655441693,"Sofia Coppola’nın ‘Lost in Translation’ filmi, kültürel izolasyon ve yabancılaşma temalarını zarifçe işler.",true,"Film, duygusal ve kültürel izlenimler sunar.","Çok Zor","Sinema","Yönetmenler"
1694,550e8400-e29b-41d4-a716-446655441694,"Barry Jenkins’in ‘Moonlight’ filmi, karakter gelişimi ve toplumsal eleştiriyi ustaca harmanlar.",true,"Film, derin duygusal ve sosyal temalar içerir.","Çok Zor","Sinema","Yönetmenler"
1695,550e8400-e29b-41d4-a716-446655441695,"Terrence Malick’in ‘The Tree of Life’ filmi, varoluşsal soruları sinema aracılığıyla sorgular.",true,"Film, felsefi ve görsel açıdan etkileyicidir.","Çok Zor","Sinema","Filmler"
1696,550e8400-e29b-41d4-a716-446655441696,"Wes Anderson’ın ‘The Grand Budapest Hotel’’ı, simetrik kompozisyonu ve renk uyumuyla övgü toplar.",true,"Film, estetik ve anlatım açısından benzersizdir.","Çok Zor","Sinema","Yönetmenler"
1697,550e8400-e29b-41d4-a716-446655441697,"Martin Scorsese’nin ‘The Departed’ filmi, suç dünyasının karmaşıklığını çarpıcı bir şekilde yansıtır.",true,"Film, gerçekçi karakter ve anlatım sunar.","Çok Zor","Sinema","Filmler"
1698,550e8400-e29b-41d4-a716-446655441698,"Oliver Stone’un politik temalı filmleri, uluslararası arenada tartışma yaratmıştır.",true,"Filmler, politik mesajlarıyla dikkat çeker.","Çok Zor","Sinema","Yönetmenler"
1699,550e8400-e29b-41d4-a716-446655441699,"Spike Jonze’in ‘Her’ filmi, yapay zeka ve insan ilişkilerini dokunaklı bir dille ele alır.",true,"Film, modern teknolojinin insan hayatına etkilerini sorgular.","Çok Zor","Sinema","Filmler"
1700,550e8400-e29b-41d4-a716-446655441700,"Jordan Peele’in ‘Get Out’ filmi, ırk ve toplumsal dinamikleri yenilikçi bir sinema diliyle anlatır.",true,"Film, korku türünü sosyal yorumla harmanlar.","Çok Zor","Sinema","Filmler"
1701,550e8400-e29b-41d4-a716-446655441701,"‘Titanic’ filmi, James Cameron tarafından yönetilmemiştir.",false,"Titanic, James Cameron’un yönetmenliğinde çekilmiştir.","Kolay","Sinema","Yönetmenler"
1702,550e8400-e29b-41d4-a716-446655441702,"‘The Godfather’ serisi, komedi türünde bir yapımdır.",false,"The Godfather, dramatik mafya hikayesi sunar.","Kolay","Sinema","Filmler"
1703,550e8400-e29b-41d4-a716-446655441703,"Oscar ödülleri, sinema dünyasında değersiz kabul edilir.",false,"Oscarlar, uluslararası arenada yüksek saygınlığa sahiptir.","Kolay","Sinema","Ödüller"
1704,550e8400-e29b-41d4-a716-446655441704,"‘Forrest Gump’ filmi, gerçek olaylara dayalı değildir.",false,"Film, kurmaca ögeler içermekle birlikte gerçek tarihsel olaylara dokunur.","Kolay","Sinema","Filmler"
1705,550e8400-e29b-41d4-a716-446655441705,"‘Inception’ filmi, tamamen gerçek olaylara dayanmaktadır.",false,"Inception, kurmaca ve bilim kurgu unsurları taşır.","Kolay","Sinema","Filmler"
1706,550e8400-e29b-41d4-a716-446655441706,"‘Avatar’ filmi, 2D formatında çekilmiştir.",false,"Avatar, 3D teknolojisiyle ünlüdür.","Kolay","Sinema","Teknoloji/Filmler"
1707,550e8400-e29b-41d4-a716-446655441707,"‘Star Wars’ serisi, sadece romantik filmlerden oluşur.",false,"Star Wars, bilim kurgu ve macera unsurları içerir.","Kolay","Sinema","Film Türleri"
1708,550e8400-e29b-41d4-a716-446655441708,"‘Jurassic Park’ filmi, dinozorları bilimsel gerçeklikten tamamen uzaklaştırır.",false,"Film, dinozorları gerçekçi efektlerle yansıtır.","Kolay","Sinema","Filmler"
1709,550e8400-e29b-41d4-a716-446655441709,"‘The Dark Knight’, Batman filmleri arasında en düşük beğeniye sahiptir.",false,"Film, eleştirmenlerden yüksek övgü alır.","Kolay","Sinema","Filmler"
1710,550e8400-e29b-41d4-a716-446655441710,"‘Schindler's List’, II. Dünya Savaşı'nı konu almaz.",false,"Film, savaşın trajedisini konu alır.","Kolay","Sinema","Filmler"
1711,550e8400-e29b-41d4-a716-446655441711,"‘Casablanca’, klasik sinema olarak hiçbir zaman övgü almaz.",false,"Casablanca, sinema tarihinin en beğenilen yapıtlarından biridir.","Kolay","Sinema","Filmler"
1712,550e8400-e29b-41d4-a716-446655441712,"‘Pulp Fiction’, Quentin Tarantino tarafından yönetilmemiştir.",false,"Film, Tarantino’nun yönetmenliğindedir.","Kolay","Sinema","Yönetmenler"
1713,550e8400-e29b-41d4-a716-446655441713,"‘Avatar’ filmi, Amerikan sinemasına hiçbir etki yapmamıştır.",false,"Avatar, küresel sinema teknolojisine yön vermiştir.","Kolay","Sinema","Filmler"
1714,550e8400-e29b-41d4-a716-446655441714,"‘The Matrix’, bilim kurgu sinemasında hiç devrim yaratmamıştır.",false,"Matrix, türün standartlarını değiştirmiştir.","Kolay","Sinema","Filmler"
1715,550e8400-e29b-41d4-a716-446655441715,"‘Gladiator’ filmi, Roma tarihini konu almaz.",false,"Film, Roma tarihine dair epik anlatılar sunar.","Kolay","Sinema","Filmler"
1716,550e8400-e29b-41d4-a716-446655441716,"‘Titanic’ filmi, Oscar ödüllerinde hiçbir başarı elde etmemiştir.",false,"Titanic, birçok Oscar ödülü kazanmıştır.","Kolay","Sinema","Ödüller"
1717,550e8400-e29b-41d4-a716-446655441717,"‘The Godfather’, mafya dünyasını anlatmaz.",false,"Film, mafya kültürünü derinlemesine işler.","Kolay","Sinema","Filmler"
1718,550e8400-e29b-41d4-a716-446655441718,"‘Rocky’, boks sporunu hiç işlememiştir.",false,"Rocky, boks ve kişisel mücadeleyi konu alır.","Kolay","Sinema","Filmler"
1719,550e8400-e29b-41d4-a716-446655441719,"‘Inception’ filmi, rüya kavramını tamamen göz ardı eder.",false,"Film, rüyalar üzerine kurulu bir kurguyu içerir.","Kolay","Sinema","Filmler"
1720,550e8400-e29b-41d4-a716-446655441720,"‘Interstellar’, uzay yolculuğunu gerçekçi bir biçimde sunmaz.",false,"Film, uzay ve zaman kavramlarını etkileyici sunar.","Kolay","Sinema","Filmler"
1721,550e8400-e29b-41d4-a716-446655441721,"‘The Shawshank Redemption’, hapishane hayatını anlatmaz.",false,"Film, hapishane yaşamını derinlemesine işler.","Kolay","Sinema","Filmler"
1722,550e8400-e29b-41d4-a716-446655441722,"‘Blade Runner’, distopik gelecek vizyonunu yansıtmaz.",false,"Film, geleceği ve insan doğasını sorgular.","Kolay","Sinema","Filmler"
1723,550e8400-e29b-41d4-a716-446655441723,"‘Avatar’ filmi, bilim kurgu türüne ait değildir.",false,"Avatar, bilim kurgu ögeleri taşır.","Kolay","Sinema","Filmler"
1724,550e8400-e29b-41d4-a716-446655441724,"‘The Dark Knight’, sinema tarihinin en kötü Batman filmidir.",false,"Film, en çok beğenilen Batman yapıtlarından biridir.","Kolay","Sinema","Filmler"
1725,550e8400-e29b-41d4-a716-446655441725,"‘Schindler's List’, dramatik anlatımıyla izleyiciyi etkilemez.",false,"Film, güçlü dramatik unsurlar içerir.","Kolay","Sinema","Filmler"
1726,550e8400-e29b-41d4-a716-446655441726,"‘The Godfather’ serisi, mafya dünyasını tamamen hafife alır.",false,"Film, derin ve etkileyici bir anlatım sunar.","Normal","Sinema","Filmler"
1727,550e8400-e29b-41d4-a716-446655441727,"Quentin Tarantino, sinema diline özgün bir tarz getirememiştir.",false,"Tarantino, sinema dilinde devrim yaratmıştır.","Normal","Sinema","Yönetmenler"
1728,550e8400-e29b-41d4-a716-446655441728,"Christopher Nolan, ‘Inception’ ile karmaşık anlatı düzeni sunmaz.",false,"Film, karmaşık anlatım yapısıyla öne çıkar.","Normal","Sinema","Yönetmenler"
1729,550e8400-e29b-41d4-a716-446655441729,"Stanley Kubrick, sinemada görsel anlatımda herhangi bir yenilik yapmamıştır.",false,"Kubrick, görsel anlatımda çığır açan teknikler geliştirmiştir.","Normal","Sinema","Yönetmenler"
1730,550e8400-e29b-41d4-a716-446655441730,"James Cameron, ‘Avatar’ ile 3D teknolojisini tamamen ihmal etmiştir.",false,"Avatar, 3D teknolojisini sinemaya entegre etmiştir.","Normal","Sinema","Yönetmenler"
1731,550e8400-e29b-41d4-a716-446655441731,"Alfred Hitchcock, gerilim türünde hiçbir yenilik sunmamıştır.",false,"Hitchcock, gerilim sinemasını yeniden şekillendirmiştir.","Normal","Sinema","Yönetmenler"
1732,550e8400-e29b-41d4-a716-446655441732,"‘Pulp Fiction’, postmodern anlatım özellikleri taşımamaktadır.",false,"Film, postmodern ögeler barındırır.","Normal","Sinema","Filmler"
1733,550e8400-e29b-41d4-a716-446655441733,"Ridley Scott, ‘Blade Runner’ ile geleceği hiçbir şekilde tasvir edemez.",false,"Film, distopik gelecek vizyonunu etkileyici sunar.","Normal","Sinema","Yönetmenler"
1734,550e8400-e29b-41d4-a716-446655441734,"Martin Scorsese, Amerikan suç filmlerinde sıradan bir üslup kullanır.",false,"Scorsese, derin karakter analizleri sunar.","Normal","Sinema","Yönetmenler"
1735,550e8400-e29b-41d4-a716-446655441735,"Steven Spielberg, ‘Schindler’s List’ ile sinema tarihine hiçbir katkı sağlamamıştır.",false,"Film, etkileyici tarihsel anlatımıyla öne çıkar.","Normal","Sinema","Yönetmenler"
1736,550e8400-e29b-41d4-a716-446655441736,"‘The Dark Knight’, modern süper kahraman filmleri arasında önemsizdir.",false,"Film, türünün en başarılı örneklerinden biridir.","Normal","Sinema","Filmler"
1737,550e8400-e29b-41d4-a716-446655441737,"David Fincher, sinema dilinde hiçbir yenilik getirmemiştir.",false,"Fincher, yenilikçi kurgularıyla tanınır.","Normal","Sinema","Yönetmenler"
1738,550e8400-e29b-41d4-a716-446655441738,"Baz Luhrmann, ‘Moulin Rouge!’ ile klasik anlatım kalıplarını korumuştur.",false,"Film, alışılmışın dışında enerjik bir tarz sunar.","Normal","Sinema","Yönetmenler"
1739,550e8400-e29b-41d4-a716-446655441739,"‘La La Land’, modern müzikal türünün sadece yüzeysel ögeler içerdiğini iddia eder.",false,"Film, duygusal derinlik ve yenilik barındırır.","Normal","Sinema","Filmler"
1740,550e8400-e29b-41d4-a716-446655441740,"Ridley Scott’in ‘The Martian’ı, bilim kurgu ile dramatik unsurları asla harmanlamaz.",false,"Film, bilim kurgu ve dramı başarılı şekilde birleştirir.","Normal","Sinema","Filmler"
1741,550e8400-e29b-41d4-a716-446655441741,"Ang Lee, ‘Crouching Tiger, Hidden Dragon’ ile Doğu ve Batı sinemasını tamamen ayırmıştır.",false,"Film, kültürel ögeleri harmanlar.","Normal","Sinema","Yönetmenler"
1742,550e8400-e29b-41d4-a716-446655441742,"Guillermo del Toro, fantastik ögeleri sinemaya hiç dahil etmemiştir.",false,"Del Toro, fantastik ögeleri ustalıkla işler.","Normal","Sinema","Yönetmenler"
1743,550e8400-e29b-41d4-a716-446655441743,"David Fincher, modern sinemada karanlık atmosfer yaratmada başarısız olmuştur.",false,"Filmleri, atmosferik derinlik sunar.","Normal","Sinema","Yönetmenler"
1744,550e8400-e29b-41d4-a716-446655441744,"Spike Lee, ırksal ve toplumsal konuları tamamen ihmal eder.",false,"Lee, sosyal temaları güçlü şekilde işler.","Normal","Sinema","Yönetmenler"
1745,550e8400-e29b-41d4-a716-446655441745,"Wes Anderson, renk ve simetriyi sinema dilinde kullanmaz.",false,"Anderson, bu estetik ögeleri yoğun biçimde kullanır.","Normal","Sinema","Yönetmenler"
1746,550e8400-e29b-41d4-a716-446655441746,"Kathryn Bigelow, aksiyon filmlerinde hiçbir yenilik sunmamıştır.",false,"Bigelow, türde öncü yenilikler getirmiştir.","Normal","Sinema","Yönetmenler"
1747,550e8400-e29b-41d4-a716-446655441747,"Oliver Stone, politik konuları sinema diline aktarmada hiçbir başarı göstermez.",false,"Stone, politik temaları etkileyici biçimde işler.","Normal","Sinema","Yönetmenler"
1748,550e8400-e29b-41d4-a716-446655441748,"Spike Jonze, deneysel sinema tekniklerinden hiç yararlanmamıştır.",false,"Jonze, deneysel yaklaşımlarla öne çıkar.","Normal","Sinema","Yönetmenler"
1749,550e8400-e29b-41d4-a716-446655441749,"Terrence Malick, doğa ve insan ilişkisini tamamen yüzeysel bir dille aktarır.",false,"Malick, şiirsel ve derin anlatımıyla tanınır.","Normal","Sinema","Yönetmenler"
1750,550e8400-e29b-41d4-a716-446655441750,"Greta Gerwig, bağımsız sinemada hiçbir yenilik getirememiştir.",false,"Gerwig, özgün bir sinema dili geliştirmiştir.","Normal","Sinema","Yönetmenler"
1751,550e8400-e29b-41d4-a716-446655441751,"Jordan Peele, korku türünü sosyal yorumla harmanlamaz.",false,"Peele, korkuyu sosyal eleştiriyle birleştirir.","Normal","Sinema","Yönetmenler"
1752,550e8400-e29b-41d4-a716-446655441752,"Bong Joon-ho’nun ‘Parasite’ filmi, sosyal sınıf ayrımını hiç işlememiştir.",false,"Film, sınıf temalarını güçlü şekilde işler.","Normal","Sinema","Filmler"
1753,550e8400-e29b-41d4-a716-446655441753,"Christopher Nolan’ın ‘Interstellar’’ı, zaman kavramını basitleştiren bir yapıya sahiptir.",false,"Film, zaman ve mekânı karmaşıklaştırır.","Normal","Sinema","Filmler"
1754,550e8400-e29b-41d4-a716-446655441754,"Ridley Scott’in ‘Gladiator’’ı, tarihsel gerçeklikleri tamamen göz ardı eder.",false,"Film, tarihsel detaylara büyük önem verir.","Normal","Sinema","Filmler"
1755,550e8400-e29b-41d4-a716-446655441755,"David Lynch, sinemada gerçeküstü temaları asla kullanmaz.",false,"Lynch, gerçeküstü ögeleri ustalıkla işler.","Normal","Sinema","Yönetmenler"
1756,550e8400-e29b-41d4-a716-446655441756,"‘2001: A Space Odyssey’ filmi, tamamen anlaşılır ve basit bir anlatıma sahiptir.",false,"Film, derin felsefi ve sembolik ögeler içerir.","Zor","Sinema","Filmler"
